match_id,participant_id,participant_name
ESPORTSTMNT03_2714207,2,Juhan
ESPORTSTMNT03_2714207,3,Bay
ESPORTSTMNT03_2714207,4,Unified
ESPORTSTMNT03_2714207,5,Kaiwing
ESPORTSTMNT03_2714207,6,Zeus
ESPORTSTMNT03_2714207,7,Oner
ESPORTSTMNT03_2714207,8,Faker
ESPORTSTMNT03_2714207,9,Gumayusi
ESPORTSTMNT03_2714207,10,Keria
ESPORTSTMNT03_2714308,1,BrokenBlade
ESPORTSTMNT03_2714308,2,Jankos
ESPORTSTMNT03_2714308,3,Caps
ESPORTSTMNT03_2714308,4,Flakked
ESPORTSTMNT03_2714308,5,Targamas
ESPORTSTMNT03_2714308,6,Impact
ESPORTSTMNT03_2714308,7,Inspired
ESPORTSTMNT03_2714308,8,Jojopyun
ESPORTSTMNT03_2714308,9,Danny
ESPORTSTMNT03_2714308,10,VULCAN
ESPORTSTMNT03_2714328,1,Bin
ESPORTSTMNT03_2714328,2,Wei
ESPORTSTMNT03_2714328,3,Xiaohu
ESPORTSTMNT03_2714328,4,GALA
ESPORTSTMNT03_2714328,5,Ming
ESPORTSTMNT03_2714328,6,Hanabi
ESPORTSTMNT03_2714328,7,Juhan
ESPORTSTMNT03_2714328,8,Bay
ESPORTSTMNT03_2714328,9,Unified
ESPORTSTMNT03_2714328,10,Kaiwing
ESPORTSTMNT03_2714336,1,Zeus
ESPORTSTMNT03_2714336,2,Oner
ESPORTSTMNT03_2714336,3,Faker
ESPORTSTMNT03_2714336,4,Gumayusi
ESPORTSTMNT03_2714336,5,Keria
ESPORTSTMNT03_2714336,6,Hasmed
ESPORTSTMNT03_2714336,7,BeanJ
ESPORTSTMNT03_2714336,8,Froggy
ESPORTSTMNT03_2714336,9,Shogun
ESPORTSTMNT03_2714336,10,Taki
ESPORTSTMNT03_2714344,1,Hanabi
ESPORTSTMNT03_2714344,2,Juhan
ESPORTSTMNT03_2714344,3,Bay
ESPORTSTMNT03_2714344,4,Unified
ESPORTSTMNT03_2714344,5,Kaiwing
ESPORTSTMNT03_2714344,6,Impact
ESPORTSTMNT03_2714344,7,Inspired
ESPORTSTMNT03_2714344,8,Jojopyun
ESPORTSTMNT03_2714344,9,Danny
ESPORTSTMNT03_2714344,10,VULCAN
ESPORTSTMNT03_2714351,1,Bin
ESPORTSTMNT03_2714351,2,Wei
ESPORTSTMNT03_2714351,3,Xiaohu
ESPORTSTMNT03_2714351,4,GALA
ESPORTSTMNT03_2714351,5,Ming
ESPORTSTMNT03_2714351,6,Zeus
ESPORTSTMNT03_2714351,7,Oner
ESPORTSTMNT03_2714351,8,Faker
ESPORTSTMNT03_2714351,9,Gumayusi
ESPORTSTMNT03_2714351,10,Keria
ESPORTSTMNT03_2714360,1,Hasmed
ESPORTSTMNT03_2714360,2,BeanJ
ESPORTSTMNT03_2714360,3,Froggy
ESPORTSTMNT03_2714360,4,Shogun
ESPORTSTMNT03_2714360,5,Taki
ESPORTSTMNT03_2714360,6,BrokenBlade
ESPORTSTMNT03_2714360,7,Jankos
ESPORTSTMNT03_2714360,8,Caps
ESPORTSTMNT03_2714360,9,Flakked
ESPORTSTMNT03_2714360,10,Targamas
ESPORTSTMNT03_2714405,1,Impact
ESPORTSTMNT03_2714405,2,Inspired
ESPORTSTMNT03_2714405,3,Jojopyun
ESPORTSTMNT03_2714405,4,Danny
ESPORTSTMNT03_2714405,5,VULCAN
ESPORTSTMNT03_2714405,6,Zeus
ESPORTSTMNT03_2714405,7,Oner
ESPORTSTMNT03_2714405,8,Faker
ESPORTSTMNT03_2714405,9,Gumayusi
ESPORTSTMNT03_2714405,10,Keria
ESPORTSTMNT03_2714426,1,BrokenBlade
ESPORTSTMNT03_2714426,2,Jankos
ESPORTSTMNT03_2714426,3,Caps
ESPORTSTMNT03_2714426,4,Flakked
ESPORTSTMNT03_2714426,5,Targamas
ESPORTSTMNT03_2714426,6,Hanabi
ESPORTSTMNT03_2714426,7,Juhan
ESPORTSTMNT03_2714426,8,Bay
ESPORTSTMNT03_2714426,9,Unified
ESPORTSTMNT03_2714426,10,Kaiwing
ESPORTSTMNT03_2714434,1,Bin
ESPORTSTMNT03_2714434,2,Wei
ESPORTSTMNT03_2714434,3,Xiaohu
ESPORTSTMNT03_2714434,4,GALA
ESPORTSTMNT03_2714434,5,Ming
ESPORTSTMNT03_2714434,6,Hasmed
ESPORTSTMNT03_2714434,7,BeanJ
ESPORTSTMNT03_2714434,8,Froggy
ESPORTSTMNT03_2714434,9,Shogun
ESPORTSTMNT03_2714434,10,Taki
ESPORTSTMNT03_2714443,1,Zeus
ESPORTSTMNT03_2714443,2,Oner
ESPORTSTMNT03_2714443,3,Faker
ESPORTSTMNT03_2714443,4,Gumayusi
ESPORTSTMNT03_2714443,5,Keria
ESPORTSTMNT03_2714443,6,Hanabi
ESPORTSTMNT03_2714443,7,Juhan
ESPORTSTMNT03_2714443,8,Bay
ESPORTSTMNT03_2714443,9,Unified
ESPORTSTMNT03_2714443,10,Kaiwing
ESPORTSTMNT03_2714452,1,Bin
ESPORTSTMNT03_2714452,2,Wei
ESPORTSTMNT03_2714452,3,Xiaohu
ESPORTSTMNT03_2714452,4,GALA
ESPORTSTMNT03_2714452,5,Ming
ESPORTSTMNT03_2714452,6,BrokenBlade
ESPORTSTMNT03_2714452,7,Jankos
ESPORTSTMNT03_2714452,8,Caps
ESPORTSTMNT03_2714452,9,Flakked
ESPORTSTMNT03_2714452,10,Targamas
ESPORTSTMNT03_2714459,1,Impact
ESPORTSTMNT03_2714459,2,Inspired
ESPORTSTMNT03_2714459,3,Jojopyun
ESPORTSTMNT03_2714459,4,Danny
ESPORTSTMNT03_2714459,5,VULCAN
ESPORTSTMNT03_2714459,6,Hasmed
ESPORTSTMNT03_2714459,7,BeanJ
ESPORTSTMNT03_2714459,8,Froggy
ESPORTSTMNT03_2714459,9,Shogun
ESPORTSTMNT03_2714459,10,Taki
ESPORTSTMNT03_2714482,1,Hanabi
ESPORTSTMNT03_2714482,2,Juhan
ESPORTSTMNT03_2714482,3,Bay
ESPORTSTMNT03_2714482,4,Unified
ESPORTSTMNT03_2714482,5,Kaiwing
ESPORTSTMNT03_2714482,6,BrokenBlade
ESPORTSTMNT03_2714482,7,Jankos
ESPORTSTMNT03_2714482,8,Caps
ESPORTSTMNT03_2714482,9,Flakked
ESPORTSTMNT03_2714482,10,Targamas
ESPORTSTMNT03_2714500,1,Zeus
ESPORTSTMNT03_2714500,2,Oner
ESPORTSTMNT03_2714500,3,Faker
ESPORTSTMNT03_2714500,4,Gumayusi
ESPORTSTMNT03_2714500,5,Keria
ESPORTSTMNT03_2714500,6,Impact
ESPORTSTMNT03_2714500,7,Inspired
ESPORTSTMNT03_2714500,8,Jojopyun
ESPORTSTMNT03_2714500,9,Danny
ESPORTSTMNT03_2714500,10,VULCAN
ESPORTSTMNT03_2714520,1,Hasmed
ESPORTSTMNT03_2714520,2,BeanJ
ESPORTSTMNT03_2714520,3,Froggy
ESPORTSTMNT03_2714520,4,Shogun
ESPORTSTMNT03_2714520,5,Taki
ESPORTSTMNT03_2714520,6,Bin
ESPORTSTMNT03_2714520,7,Wei
ESPORTSTMNT03_2714520,8,Xiaohu
ESPORTSTMNT03_2714520,9,GALA
ESPORTSTMNT03_2714520,10,Ming
ESPORTSTMNT03_2714529,1,BrokenBlade
ESPORTSTMNT03_2714529,2,Jankos
ESPORTSTMNT03_2714529,3,Caps
ESPORTSTMNT03_2714529,4,Flakked
ESPORTSTMNT03_2714529,5,Targamas
ESPORTSTMNT03_2714529,6,Zeus
ESPORTSTMNT03_2714529,7,Oner
ESPORTSTMNT03_2714529,8,Faker
ESPORTSTMNT03_2714529,9,Gumayusi
ESPORTSTMNT03_2714529,10,Keria
ESPORTSTMNT03_2714536,1,Hasmed
ESPORTSTMNT03_2714536,2,BeanJ
ESPORTSTMNT03_2714536,3,Froggy
ESPORTSTMNT03_2714536,4,Shogun
ESPORTSTMNT03_2714536,5,Taki
ESPORTSTMNT03_2714536,6,Hanabi
ESPORTSTMNT03_2714536,7,Juhan
ESPORTSTMNT03_2714536,8,Bay
ESPORTSTMNT03_2714536,9,Unified
ESPORTSTMNT03_2714536,10,Kaiwing
ESPORTSTMNT03_2714545,1,Bin
ESPORTSTMNT03_2714545,2,Wei
ESPORTSTMNT03_2714545,3,Xiaohu
ESPORTSTMNT03_2714545,4,GALA
ESPORTSTMNT03_2714545,5,Ming
ESPORTSTMNT03_2714545,6,Impact
ESPORTSTMNT03_2714545,7,Inspired
ESPORTSTMNT03_2714545,8,Jojopyun
ESPORTSTMNT03_2714545,9,Danny
ESPORTSTMNT03_2714545,10,VULCAN
ESPORTSTMNT03_2714558,1,BrokenBlade
ESPORTSTMNT03_2714558,2,Jankos
ESPORTSTMNT03_2714558,3,Caps
ESPORTSTMNT03_2714558,4,Flakked
ESPORTSTMNT03_2714558,5,Targamas
ESPORTSTMNT03_2714558,6,Hasmed
ESPORTSTMNT03_2714558,7,BeanJ
ESPORTSTMNT03_2714558,8,Froggy
ESPORTSTMNT03_2714558,9,Shogun
ESPORTSTMNT03_2714558,10,Taki
ESPORTSTMNT03_2714570,1,Impact
ESPORTSTMNT03_2714570,2,Inspired
ESPORTSTMNT03_2714570,3,Jojopyun
ESPORTSTMNT03_2714570,4,Danny
ESPORTSTMNT03_2714570,5,VULCAN
ESPORTSTMNT03_2714570,6,Hanabi
ESPORTSTMNT03_2714570,7,Juhan
ESPORTSTMNT03_2714570,8,Bay
ESPORTSTMNT03_2714570,9,Unified
ESPORTSTMNT03_2714570,10,Kaiwing
ESPORTSTMNT03_2714582,1,Hasmed
ESPORTSTMNT03_2714582,2,BeanJ
ESPORTSTMNT03_2714582,3,Froggy
ESPORTSTMNT03_2714582,4,Shogun
ESPORTSTMNT03_2714582,5,Taki
ESPORTSTMNT03_2714582,6,Zeus
ESPORTSTMNT03_2714582,7,Oner
ESPORTSTMNT03_2714582,8,Faker
ESPORTSTMNT03_2714582,9,Gumayusi
ESPORTSTMNT03_2714582,10,Keria
ESPORTSTMNT03_2714589,1,Hanabi
ESPORTSTMNT03_2714589,2,Juhan
ESPORTSTMNT03_2714589,3,Bay
ESPORTSTMNT03_2714589,4,Unified
ESPORTSTMNT03_2714589,5,Kaiwing
ESPORTSTMNT03_2714589,6,Bin
ESPORTSTMNT03_2714589,7,Wei
ESPORTSTMNT03_2714589,8,Xiaohu
ESPORTSTMNT03_2714589,9,GALA
ESPORTSTMNT03_2714589,10,Ming
ESPORTSTMNT03_2714602,1,Impact
ESPORTSTMNT03_2714602,2,Inspired
ESPORTSTMNT03_2714602,3,Jojopyun
ESPORTSTMNT03_2714602,4,Danny
ESPORTSTMNT03_2714602,5,VULCAN
ESPORTSTMNT03_2714602,6,BrokenBlade
ESPORTSTMNT03_2714602,7,Jankos
ESPORTSTMNT03_2714602,8,Caps
ESPORTSTMNT03_2714602,9,Flakked
ESPORTSTMNT03_2714602,10,Targamas
ESPORTSTMNT03_2714611,1,Zeus
ESPORTSTMNT03_2714611,2,Oner
ESPORTSTMNT03_2714611,3,Faker
ESPORTSTMNT03_2714611,4,Gumayusi
ESPORTSTMNT03_2714611,5,Keria
ESPORTSTMNT03_2714611,6,Bin
ESPORTSTMNT03_2714611,7,Wei
ESPORTSTMNT03_2714611,8,Xiaohu
ESPORTSTMNT03_2714611,9,GALA
ESPORTSTMNT03_2714611,10,Ming
ESPORTSTMNT03_2714810,1,Bin
ESPORTSTMNT03_2714810,2,Wei
ESPORTSTMNT03_2714810,3,Xiaohu
ESPORTSTMNT03_2714810,4,GALA
ESPORTSTMNT03_2714810,5,Ming
ESPORTSTMNT03_2714810,6,Impact
ESPORTSTMNT03_2714810,7,Inspired
ESPORTSTMNT03_2714810,8,Jojopyun
ESPORTSTMNT03_2714810,9,Danny
ESPORTSTMNT03_2714810,10,VULCAN
ESPORTSTMNT03_2714825,1,Impact
ESPORTSTMNT03_2714825,2,Inspired
ESPORTSTMNT03_2714825,3,Jojopyun
ESPORTSTMNT03_2714825,4,Danny
ESPORTSTMNT03_2714825,5,VULCAN
ESPORTSTMNT03_2714825,6,Bin
ESPORTSTMNT03_2714825,7,Wei
ESPORTSTMNT03_2714825,8,Xiaohu
ESPORTSTMNT03_2714825,9,GALA
ESPORTSTMNT03_2714825,10,Ming
ESPORTSTMNT03_2714827,1,Impact
ESPORTSTMNT03_2714827,2,Inspired
ESPORTSTMNT03_2714827,3,Jojopyun
ESPORTSTMNT03_2714827,4,Danny
ESPORTSTMNT03_2714827,5,VULCAN
ESPORTSTMNT03_2714827,6,Bin
ESPORTSTMNT03_2714827,7,Wei
ESPORTSTMNT03_2714827,8,Xiaohu
ESPORTSTMNT03_2714827,9,GALA
ESPORTSTMNT03_2714827,10,Ming
ESPORTSTMNT03_2714838,1,Zeus
ESPORTSTMNT03_2714838,2,Oner
ESPORTSTMNT03_2714838,3,Faker
ESPORTSTMNT03_2714838,4,Gumayusi
ESPORTSTMNT03_2714838,5,Keria
ESPORTSTMNT03_2714838,6,BrokenBlade
ESPORTSTMNT03_2714838,7,Jankos
ESPORTSTMNT03_2714838,8,Caps
ESPORTSTMNT03_2714838,9,Flakked
ESPORTSTMNT03_2714838,10,Targamas
ESPORTSTMNT03_2714847,1,BrokenBlade
ESPORTSTMNT03_2714847,2,Jankos
ESPORTSTMNT03_2714847,3,Caps
ESPORTSTMNT03_2714847,4,Flakked
ESPORTSTMNT03_2714847,5,Targamas
ESPORTSTMNT03_2714847,6,Zeus
ESPORTSTMNT03_2714847,7,Oner
ESPORTSTMNT03_2714847,8,Faker
ESPORTSTMNT03_2714847,9,Gumayusi
ESPORTSTMNT03_2714847,10,Keria
ESPORTSTMNT03_2714848,1,BrokenBlade
ESPORTSTMNT03_2714848,2,Jankos
ESPORTSTMNT03_2714848,3,Caps
ESPORTSTMNT03_2714848,4,Flakked
ESPORTSTMNT03_2714848,5,Targamas
ESPORTSTMNT03_2714848,6,Zeus
ESPORTSTMNT03_2714848,7,Oner
ESPORTSTMNT03_2714848,8,Faker
ESPORTSTMNT03_2714848,9,Gumayusi
ESPORTSTMNT03_2714848,10,Keria
ESPORTSTMNT03_2714860,1,Bin
ESPORTSTMNT03_2714860,2,Wei
ESPORTSTMNT03_2714860,3,Xiaohu
ESPORTSTMNT03_2714860,4,GALA
ESPORTSTMNT03_2714860,5,Ming
ESPORTSTMNT03_2714860,6,Zeus
ESPORTSTMNT03_2714860,7,Oner
ESPORTSTMNT03_2714860,8,Faker
ESPORTSTMNT03_2714860,9,Gumayusi
ESPORTSTMNT03_2714860,10,Keria
ESPORTSTMNT03_2714868,1,Zeus
ESPORTSTMNT03_2714868,2,Oner
ESPORTSTMNT03_2714868,3,Faker
ESPORTSTMNT03_2714868,4,Gumayusi
ESPORTSTMNT03_2714868,5,Keria
ESPORTSTMNT03_2714868,6,Bin
ESPORTSTMNT03_2714868,7,Wei
ESPORTSTMNT03_2714868,8,Xiaohu
ESPORTSTMNT03_2714868,9,GALA
ESPORTSTMNT03_2714868,10,Ming
ESPORTSTMNT03_2714869,1,Bin
ESPORTSTMNT03_2714869,2,Wei
ESPORTSTMNT03_2714869,3,Xiaohu
ESPORTSTMNT03_2714869,4,GALA
ESPORTSTMNT03_2714869,5,Ming
ESPORTSTMNT03_2714869,6,Zeus
ESPORTSTMNT03_2714869,7,Oner
ESPORTSTMNT03_2714869,8,Faker
ESPORTSTMNT03_2714869,9,Gumayusi
ESPORTSTMNT03_2714869,10,Keria
ESPORTSTMNT03_2714870,1,Zeus
ESPORTSTMNT03_2714870,2,Oner
ESPORTSTMNT03_2714870,3,Faker
ESPORTSTMNT03_2714870,4,Gumayusi
ESPORTSTMNT03_2714870,5,Keria
ESPORTSTMNT03_2714870,6,Bin
ESPORTSTMNT03_2714870,7,Wei
ESPORTSTMNT03_2714870,8,Xiaohu
ESPORTSTMNT03_2714870,9,GALA
ESPORTSTMNT03_2714870,10,Ming
ESPORTSTMNT03_2714871,1,Bin
ESPORTSTMNT03_2714871,2,Wei
ESPORTSTMNT03_2714871,3,Xiaohu
ESPORTSTMNT03_2714871,4,GALA
ESPORTSTMNT03_2714871,5,Ming
ESPORTSTMNT03_2714871,6,Zeus
ESPORTSTMNT03_2714871,7,Oner
ESPORTSTMNT03_2714871,8,Faker
ESPORTSTMNT03_2714871,9,Gumayusi
ESPORTSTMNT03_2714871,10,Keria
ESPORTSTMNT03_3216888,1,Zeus
ESPORTSTMNT03_3216888,2,Oner
ESPORTSTMNT03_3216888,3,Faker
ESPORTSTMNT03_3216888,4,Gumayusi
ESPORTSTMNT03_3216888,5,Keria
ESPORTSTMNT03_3216888,6,Summit
ESPORTSTMNT03_3216888,7,Pyosik
ESPORTSTMNT03_3216888,8,APA
ESPORTSTMNT03_3216888,9,Yeon
ESPORTSTMNT03_3216888,10,CoreJJ
ESPORTSTMNT03_3216935,1,BrokenBlade
ESPORTSTMNT03_3216935,2,Yike
ESPORTSTMNT03_3216935,3,Caps
ESPORTSTMNT03_3216935,4,Hans Sama
ESPORTSTMNT03_3216935,5,Mikyx
ESPORTSTMNT03_3216935,6,Canna
ESPORTSTMNT03_3216935,7,Canyon
ESPORTSTMNT03_3216935,8,ShowMaker
ESPORTSTMNT03_3216935,9,Deft
ESPORTSTMNT03_3216935,10,Kellin
ESPORTSTMNT03_3216952,1,TheShy
ESPORTSTMNT03_3216952,2,Weiwei
ESPORTSTMNT03_3216952,3,Xiaohu
ESPORTSTMNT03_3216952,4,Light
ESPORTSTMNT03_3216952,5,Crisp
ESPORTSTMNT03_3216952,6,Dhokla
ESPORTSTMNT03_3216952,7,Contractz
ESPORTSTMNT03_3216952,8,Palafox
ESPORTSTMNT03_3216952,9,FBI
ESPORTSTMNT03_3216952,10,IgNar
ESPORTSTMNT03_3216971,1,Zika
ESPORTSTMNT03_3216971,2,Tarzan
ESPORTSTMNT03_3216971,3,Scout
ESPORTSTMNT03_3216971,4,GALA
ESPORTSTMNT03_3216971,5,Hang
ESPORTSTMNT03_3216971,6,Oscarinin
ESPORTSTMNT03_3216971,7,Razork
ESPORTSTMNT03_3216971,8,Humanoid
ESPORTSTMNT03_3216971,9,Noah
ESPORTSTMNT03_3216971,10,Trymbi
ESPORTSTMNT03_3217922,1,Doran
ESPORTSTMNT03_3217922,2,Peanut
ESPORTSTMNT03_3217922,3,Chovy
ESPORTSTMNT03_3217922,4,Peyz
ESPORTSTMNT03_3217922,5,Delight
ESPORTSTMNT03_3217922,6,Kiaya
ESPORTSTMNT03_3217922,7,Levi
ESPORTSTMNT03_3217922,8,Kati
ESPORTSTMNT03_3217922,9,Slayder
ESPORTSTMNT03_3217922,10,Palette
ESPORTSTMNT03_3217931,1,Adam
ESPORTSTMNT03_3217931,2,Sheo
ESPORTSTMNT03_3217931,3,nuc
ESPORTSTMNT03_3217931,4,Crownie
ESPORTSTMNT03_3217931,5,Labrov
ESPORTSTMNT03_3217931,6,369
ESPORTSTMNT03_3217931,7,Kanavi
ESPORTSTMNT03_3217931,8,Knight
ESPORTSTMNT03_3217931,9,Ruler
ESPORTSTMNT03_3217931,10,MISSING
ESPORTSTMNT03_3218003,1,Fudge
ESPORTSTMNT03_3218003,2,Blaber
ESPORTSTMNT03_3218003,3,EMENES
ESPORTSTMNT03_3218003,4,Berserker
ESPORTSTMNT03_3218003,5,Zven
ESPORTSTMNT03_3218003,6,Chasy
ESPORTSTMNT03_3218003,7,Elyoya
ESPORTSTMNT03_3218003,8,Nisqy
ESPORTSTMNT03_3218003,9,Carzzy
ESPORTSTMNT03_3218003,10,Hylissang
ESPORTSTMNT03_3219025,1,Bin
ESPORTSTMNT03_3219025,2,Xun
ESPORTSTMNT03_3219025,3,Yagao
ESPORTSTMNT03_3219025,4,Elk
ESPORTSTMNT03_3219025,5,ON
ESPORTSTMNT03_3219025,6,Kiin
ESPORTSTMNT03_3219025,7,Cuzz
ESPORTSTMNT03_3219025,8,Bdd
ESPORTSTMNT03_3219025,9,Aiming
ESPORTSTMNT03_3219025,10,Lehends
ESPORTSTMNT03_3219136,1,Chasy
ESPORTSTMNT03_3219136,2,Elyoya
ESPORTSTMNT03_3219136,3,Nisqy
ESPORTSTMNT03_3219136,4,Carzzy
ESPORTSTMNT03_3219136,5,Hylissang
ESPORTSTMNT03_3219136,6,Adam
ESPORTSTMNT03_3219136,7,Sheo
ESPORTSTMNT03_3219136,8,nuc
ESPORTSTMNT03_3219136,9,Crownie
ESPORTSTMNT03_3219136,10,Labrov
ESPORTSTMNT03_3219305,1,369
ESPORTSTMNT03_3219305,2,Kanavi
ESPORTSTMNT03_3219305,3,Knight
ESPORTSTMNT03_3219305,4,Ruler
ESPORTSTMNT03_3219305,5,MISSING
ESPORTSTMNT03_3219305,6,Zika
ESPORTSTMNT03_3219305,7,Tarzan
ESPORTSTMNT03_3219305,8,Scout
ESPORTSTMNT03_3219305,9,GALA
ESPORTSTMNT03_3219305,10,Hang
ESPORTSTMNT03_3219318,1,369
ESPORTSTMNT03_3219318,2,Kanavi
ESPORTSTMNT03_3219318,3,Knight
ESPORTSTMNT03_3219318,4,Ruler
ESPORTSTMNT03_3219318,5,MISSING
ESPORTSTMNT03_3219318,6,Zika
ESPORTSTMNT03_3219318,7,Tarzan
ESPORTSTMNT03_3219318,8,Scout
ESPORTSTMNT03_3219318,9,GALA
ESPORTSTMNT03_3219318,10,Hang
ESPORTSTMNT03_3219326,1,BrokenBlade
ESPORTSTMNT03_3219326,2,Yike
ESPORTSTMNT03_3219326,3,Caps
ESPORTSTMNT03_3219326,4,Hans Sama
ESPORTSTMNT03_3219326,5,Mikyx
ESPORTSTMNT03_3219326,6,Doran
ESPORTSTMNT03_3219326,7,Peanut
ESPORTSTMNT03_3219326,8,Chovy
ESPORTSTMNT03_3219326,9,Peyz
ESPORTSTMNT03_3219326,10,Delight
ESPORTSTMNT03_3219448,1,Dhokla
ESPORTSTMNT03_3219448,2,Contractz
ESPORTSTMNT03_3219448,3,Palafox
ESPORTSTMNT03_3219448,4,FBI
ESPORTSTMNT03_3219448,5,IgNar
ESPORTSTMNT03_3219448,6,Chasy
ESPORTSTMNT03_3219448,7,Elyoya
ESPORTSTMNT03_3219448,8,Nisqy
ESPORTSTMNT03_3219448,9,Carzzy
ESPORTSTMNT03_3219448,10,Hylissang
ESPORTSTMNT03_3219546,1,Summit
ESPORTSTMNT03_3219546,2,Pyosik
ESPORTSTMNT03_3219546,3,APA
ESPORTSTMNT03_3219546,4,Yeon
ESPORTSTMNT03_3219546,5,CoreJJ
ESPORTSTMNT03_3219546,6,Kiaya
ESPORTSTMNT03_3219546,7,Levi
ESPORTSTMNT03_3219546,8,Kati
ESPORTSTMNT03_3219546,9,Slayder
ESPORTSTMNT03_3219546,10,Palette
ESPORTSTMNT03_3219949,1,Chasy
ESPORTSTMNT03_3219949,2,Elyoya
ESPORTSTMNT03_3219949,3,Nisqy
ESPORTSTMNT03_3219949,4,Carzzy
ESPORTSTMNT03_3219949,5,Hylissang
ESPORTSTMNT03_3219949,6,TheShy
ESPORTSTMNT03_3219949,7,Weiwei
ESPORTSTMNT03_3219949,8,Xiaohu
ESPORTSTMNT03_3219949,9,Light
ESPORTSTMNT03_3219949,10,Crisp
ESPORTSTMNT03_3220077,1,Dhokla
ESPORTSTMNT03_3220077,2,Contractz
ESPORTSTMNT03_3220077,3,Palafox
ESPORTSTMNT03_3220077,4,FBI
ESPORTSTMNT03_3220077,5,IgNar
ESPORTSTMNT03_3220077,6,Summit
ESPORTSTMNT03_3220077,7,Pyosik
ESPORTSTMNT03_3220077,8,APA
ESPORTSTMNT03_3220077,9,Yeon
ESPORTSTMNT03_3220077,10,CoreJJ
ESPORTSTMNT03_3220092,1,Fudge
ESPORTSTMNT03_3220092,2,Blaber
ESPORTSTMNT03_3220092,3,EMENES
ESPORTSTMNT03_3220092,4,Berserker
ESPORTSTMNT03_3220092,5,Zven
ESPORTSTMNT03_3220092,6,Zika
ESPORTSTMNT03_3220092,7,Tarzan
ESPORTSTMNT03_3220092,8,Scout
ESPORTSTMNT03_3220092,9,GALA
ESPORTSTMNT03_3220092,10,Hang
ESPORTSTMNT03_3220115,1,Oscarinin
ESPORTSTMNT03_3220115,2,Razork
ESPORTSTMNT03_3220115,3,Humanoid
ESPORTSTMNT03_3220115,4,Noah
ESPORTSTMNT03_3220115,5,Trymbi
ESPORTSTMNT03_3220115,6,Kiaya
ESPORTSTMNT03_3220115,7,Levi
ESPORTSTMNT03_3220115,8,Kati
ESPORTSTMNT03_3220115,9,Slayder
ESPORTSTMNT03_3220115,10,Palette
ESPORTSTMNT03_3220119,1,Doran
ESPORTSTMNT03_3220119,2,Peanut
ESPORTSTMNT03_3220119,3,Chovy
ESPORTSTMNT03_3220119,4,Peyz
ESPORTSTMNT03_3220119,5,Delight
ESPORTSTMNT03_3220119,6,Zeus
ESPORTSTMNT03_3220119,7,Oner
ESPORTSTMNT03_3220119,8,Faker
ESPORTSTMNT03_3220119,9,Gumayusi
ESPORTSTMNT03_3220119,10,Keria
ESPORTSTMNT03_3220154,1,Canna
ESPORTSTMNT03_3220154,2,Canyon
ESPORTSTMNT03_3220154,3,ShowMaker
ESPORTSTMNT03_3220154,4,Deft
ESPORTSTMNT03_3220154,5,Kellin
ESPORTSTMNT03_3220154,6,Kiin
ESPORTSTMNT03_3220154,7,Cuzz
ESPORTSTMNT03_3220154,8,Bdd
ESPORTSTMNT03_3220154,9,Aiming
ESPORTSTMNT03_3220154,10,Lehends
ESPORTSTMNT03_3220442,1,Bin
ESPORTSTMNT03_3220442,2,Xun
ESPORTSTMNT03_3220442,3,Yagao
ESPORTSTMNT03_3220442,4,Elk
ESPORTSTMNT03_3220442,5,ON
ESPORTSTMNT03_3220442,6,Oscarinin
ESPORTSTMNT03_3220442,7,Razork
ESPORTSTMNT03_3220442,8,Humanoid
ESPORTSTMNT03_3220442,9,Noah
ESPORTSTMNT03_3220442,10,Trymbi
ESPORTSTMNT03_3220452,1,Kiin
ESPORTSTMNT03_3220452,2,Cuzz
ESPORTSTMNT03_3220452,3,Bdd
ESPORTSTMNT03_3220452,4,Aiming
ESPORTSTMNT03_3220452,5,Lehends
ESPORTSTMNT03_3220452,6,TheShy
ESPORTSTMNT03_3220452,7,Weiwei
ESPORTSTMNT03_3220452,8,Xiaohu
ESPORTSTMNT03_3220452,9,Light
ESPORTSTMNT03_3220452,10,Crisp
ESPORTSTMNT03_3220521,1,Summit
ESPORTSTMNT03_3220521,2,Pyosik
ESPORTSTMNT03_3220521,3,APA
ESPORTSTMNT03_3220521,4,Yeon
ESPORTSTMNT03_3220521,5,CoreJJ
ESPORTSTMNT03_3220521,6,Kiaya
ESPORTSTMNT03_3220521,7,Levi
ESPORTSTMNT03_3220521,8,Kati
ESPORTSTMNT03_3220521,9,Slayder
ESPORTSTMNT03_3220521,10,Palette
ESPORTSTMNT03_3220544,1,Canna
ESPORTSTMNT03_3220544,2,Canyon
ESPORTSTMNT03_3220544,3,ShowMaker
ESPORTSTMNT03_3220544,4,Deft
ESPORTSTMNT03_3220544,5,Kellin
ESPORTSTMNT03_3220544,6,Adam
ESPORTSTMNT03_3220544,7,Sheo
ESPORTSTMNT03_3220544,8,nuc
ESPORTSTMNT03_3220544,9,Crownie
ESPORTSTMNT03_3220544,10,Labrov
ESPORTSTMNT03_3220561,1,Adam
ESPORTSTMNT03_3220561,2,Sheo
ESPORTSTMNT03_3220561,3,nuc
ESPORTSTMNT03_3220561,4,Crownie
ESPORTSTMNT03_3220561,5,Labrov
ESPORTSTMNT03_3220561,6,Canna
ESPORTSTMNT03_3220561,7,Canyon
ESPORTSTMNT03_3220561,8,ShowMaker
ESPORTSTMNT03_3220561,9,Deft
ESPORTSTMNT03_3220561,10,Kellin
